date,num1,num2,num3,num4,num5,num6,powerball
17/01/2019,4,11,18,20,22,26,33,9,,											-
10/01/2019,3,7,10,24,28,31,34,14,,											-
03/01/2019,7,8,11,12,19,25,33,13,,											-
31/12/2020,1,2,7,8,11,16,28,7,,											-
24/12/2020,4,9,11,12,21,29,32,2,,											-
17/12/2020,4,5,9,16,17,29,33,13,,											-
10/12/2020,4,8,9,11,14,19,20,19,,											-
03/12/2020,1,12,15,17,21,28,29,17,,											-
26/11/2020,3,7,20,21,25,30,31,2,,											-
19/11/2020,1,7,12,13,26,30,34,11,,											-
12/11/2020,6,9,11,14,19,23,24,20,,											-
05/11/2020,2,3,13,14,21,24,35,12,,											-
29/10/2020,1,2,10,16,24,28,31,19,,											-
22/10/2020,1,5,6,10,16,19,31,10,,											-
15/10/2020,2,7,9,15,27,31,32,7,,											-
08/10/2020,9,10,11,17,19,20,35,3,,											-
01/10/2020,11,15,16,18,22,26,30,4,,											-
24/09/2020,1,3,8,11,13,31,32,3,,											-
17/09/2020,3,4,5,7,11,19,28,6,,											-
10/09/2020,2,8,9,10,19,23,29,14,,											-
03/09/2020,1,3,9,13,17,23,32,19,,											-
27/08/2020,2,13,14,16,18,23,28,9,,											-
20/08/2020,8,12,17,18,21,23,35,1,,											-
13/08/2020,5,6,14,15,16,24,32,19,,											-
06/08/2020,5,7,14,18,23,27,33,7,,											-
30/07/2020,3,9,19,24,27,30,35,1,,											-
23/07/2020,3,7,9,16,17,28,32,6,,											-
16/07/2020,11,14,18,23,26,32,34,5,,											-
09/07/2020,2,21,26,28,31,32,33,12,,											-
02/07/2020,1,6,10,15,16,21,26,19,,											-
25/06/2020,8,12,18,20,24,27,35,17,,											-
18/06/2020,7,14,17,22,24,28,32,1,,											-
11/06/2020,1,14,17,22,26,28,33,9,,											-
04/06/2020,1,5,10,12,17,20,27,13,,											-
28/05/2020,9,10,21,24,25,30,32,19,,											-
21/05/2020,7,8,9,18,23,30,32,4,,											-
14/05/2020,3,4,8,22,23,24,31,15,,											-
07/05/2020,9,12,16,23,26,29,35,10,,											-
30/04/2020,6,9,17,25,28,32,34,10,,											-
23/04/2020,3,6,7,14,18,32,35,2,,											-
16/04/2020,8,12,15,18,19,24,25,18,,											-
09/04/2020,2,4,12,18,19,27,34,11,,											-
02/04/2020,1,3,14,17,19,22,26,18,,											-
26/03/2020,1,12,14,16,21,27,29,7,,											-
19/03/2020,1,10,11,12,18,20,27,20,,											-
12/03/2020,10,17,19,20,26,28,33,2,,											-
05/03/2020,10,16,23,24,27,28,33,12,,											-
27/02/2020,1,9,16,17,22,24,31,2,,											-
20/02/2020,1,3,12,13,21,26,31,19,,											-
13/02/2020,2,5,7,14,25,29,32,3,,											-
06/02/2020,1,2,3,11,15,26,35,17,,											-
30/01/2020,5,8,9,17,20,22,35,16,,											-
23/01/2020,4,5,10,13,23,27,28,4,,											-
16/01/2020,7,14,16,20,21,25,28,11,,											-
09/01/2020,3,4,7,9,24,29,31,2,,											-
02/01/2020,2,3,9,21,25,27,35,4,,											-
21/01/2021,6,15,19,22,27,29,35,14,,											-
14/01/2021,1,2,17,20,26,27,31,14,,											-
07/01/2021,2,3,7,17,20,22,23,5,,											-
